IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1981,FALSE,,,,,,,,,,,,,377,,,,,,377,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1981,FALSE,,,,,,,,,,,,,4315,,,,,,4315,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1981,FALSE,,,,,,,,,,,,,45945,,,,,,45 945,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,1981,FALSE,,,,,,,,,,,,,5037,,,,,,5037,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,1981,FALSE,,,,,,,,,,,,,509,,,,,,509,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,EST,Estonia,Year,1981,FALSE,,,,,,,,,,,,,5500,,,,,,5500,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,POL,Poland,Year,1981,FALSE,,,,,,,,,,,,,64896,,,,,,64 896,,"Includes Practising Physicians. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,1981,FALSE,,,,,,,,,,,,,6530,,,,,,6530,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1981,FALSE,,,,,,,,,,,,,6545,,,,,,6545,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,1981,FALSE,,,,,,,,,,,,,6931,,,,,,6931,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1981,FALSE,,,,,,,,,,,,,9184,,,,,,9184,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ESP,Spain,Year,1981,FALSE,,,,,,,,,,,,,96569,,,,,,96 569,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,1980,FALSE,,,,,,,,,,,,,10609,,,,,,10 609,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ISR,Israel,Year,1980,FALSE,,,,,,,,,,,,,10801,,,,,,10 801,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1980,FALSE,,,,,,,,,,,,,11347,,,,,,11 347,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,1980,FALSE,,,,,,,,,,,,,1184,,,,,,1184,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ITA,Italy,Year,1980,FALSE,,,,,,,,,,,,,148101,,,,,,148 101,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,1980,FALSE,,,,,,,,,,,,,148815,,,,,,148 815,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,1980,FALSE,,,,,,,,,,,,,15247,,,,,,15 247,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1980,FALSE,,,,,,,,,,,,,15588,,,,,,15 588,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1980,FALSE,,,,,,,,,,,,,16662,,,,,,16 662,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,1980,FALSE,,,,,,,,,,,,,19364,,,,,,19 364,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,1980,FALSE,,,,,,,,,,,,,2055,,,,,,2055,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,1980,FALSE,,,,,,,,,,,,,22759,,,,,,22 759,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,1980,FALSE,,,,,,,,,,,,,22778,,,,,,22 778,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,1980,FALSE,,,,,,,,,,,,,23303,,,,,,23 303,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,1980,FALSE,,,,,,,,,,,,,24510,,,,,,24 510,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,1980,FALSE,,,,,,,,,,,,,26987,,,,,,26 987,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1980,FALSE,,,,,,,,,,,,,27160,,,,,,27 160,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1980,FALSE,,,,,,,,,,,,,27241,,,,,,27 241,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,1980,FALSE,,,,,,,,,,,,,3358,,,,,,3358,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1980,FALSE,,,,,,,,,,,,,45400,,,,,,45 400,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,1980,FALSE,,,,,,,,,,,,,488,,,,,,488,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,1980,FALSE,,,,,,,,,,,,,4881,,,,,,4881,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,1980,FALSE,,,,,,,,,,,,,514,,,,,,514,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,EST,Estonia,Year,1980,FALSE,,,,,,,,,,,,,5345,,,,,,5345,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,1980,FALSE,,,,,,,,,,,,,560,,,,,,560,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1980,FALSE,,,,,,,,,,,,,621,,,,,,621,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,POL,Poland,Year,1980,FALSE,,,,,,,,,,,,,63577,,,,,,63 577,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ESP,Spain,Year,1980,FALSE,,,,,,,,,,,,,68900,,,,,,68 900,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,CHN,China,Year,1980,FALSE,,,,,,,,,,,,,709473,,,,,,709 473,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1980,FALSE,,,,,,,,,,,,,74209,,,,,,74 209,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,NOR,Norway,Year,1980,FALSE,,,,,,,,,,,,,8050,,,,,,8050,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,1980,FALSE,,,,,,,,,,,,,9083,,,,,,9083,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,FIN,Finland,Year,1980,FALSE,,,,,,,,,,,,,9376,,,,,,9376,,,EN,2022-01-24T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1980,FALSE,,,,,,,,,,,,,10542,,,,,,10 542,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,1980,FALSE,,,,,,,,,,,,,1184,,,,,,1184,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,1980,FALSE,,,,,,,,,,,,,13867,,,,,,13 867,,"Includes General Medical Practitioners. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1980,FALSE,,,,,,,,,,,,,1449,,,,,,1449,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1980,FALSE,,,,,,,,,,,,,18146,,,,,,18 146,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1980,FALSE,,,,,,,,,,,,,29220,,,,,,29 220,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1980,FALSE,,,,,,,,,,,,,2920,,,,,,2920,,"Includes Generalist medical practitioners. Data source: WHO/Europe  Hlth-Res-DB,  November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1980,FALSE,,,,,,,,,,,,,5941,,,,,,5941,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1980,FALSE,,,,,,,,,,,,,16699,,,,,,16 699,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,1980,FALSE,,,,,,,,,,,,,22778,,,,,,22 778,,"Includes Specialist medical practitioners. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,1980,FALSE,,,,,,,,,,,,,2774,,,,,,2774,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1980,FALSE,,,,,,,,,,,,,42480,,,,,,42 480,,"Includes Specialist medical practitioners. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,1980,FALSE,,,,,,,,,,,,,5497,,,,,,5497,,"Includes Specialist Medical Practitioners. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1980,FALSE,,,,,,,,,,,,,6590,,,,,,6590,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,1980,FALSE,,,,,,,,,,,,,10609,,,,,,10 609,,"Includes Medical doctors not further defined. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ISR,Israel,Year,1980,FALSE,,,,,,,,,,,,,10801,,,,,,10 801,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1980,FALSE,,,,,,,,,,,,,11347,,,,,,11 347,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1980,FALSE,,,,,,,,,,,,,14139,,,,,,14 139,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ITA,Italy,Year,1980,FALSE,,,,,,,,,,,,,148101,,,,,,148 101,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,1980,FALSE,,,,,,,,,,,,,148815,,,,,,148 815,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,1980,FALSE,,,,,,,,,,,,,15247,,,,,,15 247,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,1980,FALSE,,,,,,,,,,,,,2055,,,,,,2055,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,1980,FALSE,,,,,,,,,,,,,22759,,,,,,22 759,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,1980,FALSE,,,,,,,,,,,,,23303,,,,,,23 303,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,1980,FALSE,,,,,,,,,,,,,24510,,,,,,24 510,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,1980,FALSE,,,,,,,,,,,,,26987,,,,,,26 987,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,1980,FALSE,,,,,,,,,,,,,3358,,,,,,3358,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1980,FALSE,,,,,,,,,,,,,4131,,,,,,4131,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1980,FALSE,,,,,,,,,,,,,44989,,,,,,44 989,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,1980,FALSE,,,,,,,,,,,,,488,,,,,,488,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,1980,FALSE,,,,,,,,,,,,,4881,,,,,,4881,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,1980,FALSE,,,,,,,,,,,,,514,,,,,,514,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,EST,Estonia,Year,1980,FALSE,,,,,,,,,,,,,5345,,,,,,5345,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,1980,FALSE,,,,,,,,,,,,,560,,,,,,560,,Includes Medical Doctors .,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1980,FALSE,,,,,,,,,,,,,621,,,,,,621,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,POL,Poland,Year,1980,FALSE,,,,,,,,,,,,,63577,,,,,,63 577,,"Includes Practising Physicians. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,1980,FALSE,,,,,,,,,,,,,6309,,,,,,6309,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ESP,Spain,Year,1980,FALSE,,,,,,,,,,,,,68900,,,,,,68 900,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,CHN,China,Year,1980,FALSE,,,,,,,,,,,,,709473,,,,,,709 473,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,NOR,Norway,Year,1980,FALSE,,,,,,,,,,,,,8050,,,,,,8050,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1980,FALSE,,,,,,,,,,,,,9014,,,,,,9014,, Estimated value. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,FIN,Finland,Year,1980,FALSE,,,,,,,,,,,,,9376,,,,,,9376,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ISR,Israel,Year,1979,FALSE,,,,,,,,,,,,,10140,,,,,,10 140,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1979,FALSE,,,,,,,,,,,,,14843,,,,,,14 843,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,1979,FALSE,,,,,,,,,,,,,143125,,,,,,143 125,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1979,FALSE,,,,,,,,,,,,,16125,,,,,,16 125,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,1979,FALSE,,,,,,,,,,,,,17483,,,,,,17 483,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,1979,FALSE,,,,,,,,,,,,,22037,,,,,,22 037,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,GRC,Greece,Year,1979,FALSE,,,,,,,,,,,,,22337,,,,,,22 337,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,1979,FALSE,,,,,,,,,,,,,22568,,,,,,22 568,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1979,FALSE,,,,,,,,,,,,,25812,,,,,,25 812,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,1979,FALSE,,,,,,,,,,,,,25947,,,,,,25 947,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1979,FALSE,,,,,,,,,,,,,26298,,,,,,26 298,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,1979,FALSE,,,,,,,,,,,,,26311,,,,,,26 311,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,1979,FALSE,,,,,,,,,,,,,4557,,,,,,4557,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,1979,FALSE,,,,,,,,,,,,,459,,,,,,459,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,EST,Estonia,Year,1979,FALSE,,,,,,,,,,,,,5181,,,,,,5181,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,1979,FALSE,,,,,,,,,,,,,575,,,,,,575,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,POL,Poland,Year,1979,FALSE,,,,,,,,,,,,,61460,,,,,,61 460,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,1979,FALSE,,,,,,,,,,,,,6619,,,,,,6619,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,1979,FALSE,,,,,,,,,,,,,72293,,,,,,72 293,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EUR,Europe,Country,ESP,Spain,Year,1979,FALSE,,,,,,,,,,,,,81658,,,,,,81 658,,,EN,2022-01-24T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,ISR,Israel,Year,1979,FALSE,,,,,,,,,,,,,10140,,,,,,10 140,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,1979,FALSE,,,,,,,,,,,,,14843,,,,,,14 843,,Includes Professionally Active Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,1979,FALSE,,,,,,,,,,,,,143125,,,,,,143 125,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,AUT,Austria,Year,1979,FALSE,,,,,,,,,,,,,16125,,,,,,16 125,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,1979,TRUE,,,,,,,,,,,,,17483,,,,,,17 483,,"Includes Licensed to practise Physicians. Data Source: OECD Health Data, accessed on 15 July 2021.",EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,1979,FALSE,,,,,,,,,,,,,22037,,,,,,22 037,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,GRC,Greece,Year,1979,FALSE,,,,,,,,,,,,,22337,,,,,,22 337,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,1979,FALSE,,,,,,,,,,,,,22568,,,,,,22 568,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,1979,FALSE,,,,,,,,,,,,,25812,,,,,,25 812,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,1979,FALSE,,,,,,,,,,,,,25947,,,,,,25 947,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
